,row,column,imputed_value
3314,5393,Cabin_num,1302
3315,5393,Deck_A,0.0
3316,5393,Deck_B,0.0
3317,5393,Deck_C,0.0
3318,5393,Deck_D,0.0
3319,5393,Deck_E,0.0
3320,5393,Deck_F,0.0
3321,5393,Deck_G,1.0
3322,5393,Deck_T,0.0
3323,5393,Side_P,1.0
3324,5393,Side_S,0.0
3325,290,VRDeck,0.0
3326,8658,Cabin_num,1632
3327,8658,Deck_A,0.0
3328,8658,Deck_B,0.0
3329,8658,Deck_C,0.0
3330,8658,Deck_D,0.0
3331,8658,Deck_E,0.0
3332,8658,Deck_F,1.0
3333,8658,Deck_G,0.0
3334,8658,Deck_T,0.0
3335,8658,Side_P,1.0
3336,8658,Side_S,0.0
3337,7763,HomePlanet_Earth,1.0
3338,7763,HomePlanet_Europa,0.0
3339,7763,HomePlanet_Mars,0.0
3340,2934,RoomService,1538.0
3341,716,VRDeck,0.0
3342,7556,ShoppingMall,0.0
3343,4838,FoodCourt,0.0
3344,4838,ShoppingMall,421.0
3345,4410,RoomService,1690.0
3346,2643,Destination_55 Cancri e,1.0
3347,2643,Destination_PSO J318.5-22,0.0
3348,2643,Destination_TRAPPIST-1e,0.0
3349,1495,RoomService,0.0
3350,6082,RoomService,1574.0
3351,2744,RoomService,2179.0
3352,3214,Spa,0.0
3353,6804,CryoSleep,0.0
3354,986,VRDeck,1552.0
3355,1602,HomePlanet_Earth,0.0
3356,1602,HomePlanet_Europa,1.0
3357,1602,HomePlanet_Mars,0.0
3358,4666,VRDeck,0.0
3359,4666,Cabin_num,69
3360,4666,Deck_A,0.0
3361,4666,Deck_B,0.0
3362,4666,Deck_C,1.0
3363,4666,Deck_D,0.0
3364,4666,Deck_E,0.0
3365,4666,Deck_F,0.0
3366,4666,Deck_G,0.0
3367,4666,Deck_T,0.0
3368,4666,Side_P,0.0
3369,4666,Side_S,1.0
3370,2835,CryoSleep,0.0
3371,1536,RoomService,358.0
3372,857,VRDeck,0.0
3373,1395,RoomService,1266.0
3374,1395,Destination_55 Cancri e,0.0
3375,1395,Destination_PSO J318.5-22,0.0
3376,1395,Destination_TRAPPIST-1e,1.0
3377,5800,Age,29.0
3378,795,Cabin_num,457
3379,795,Deck_A,0.0
3380,795,Deck_B,1.0
3381,795,Deck_C,0.0
3382,795,Deck_D,0.0
3383,795,Deck_E,0.0
3384,795,Deck_F,0.0
3385,795,Deck_G,0.0
3386,795,Deck_T,0.0
3387,795,Side_P,1.0
3388,795,Side_S,0.0
3389,3488,Age,5.0
3390,1601,VIP,0.0
3391,907,RoomService,1787.0
3392,659,ShoppingMall,0.0
3393,282,RoomService,1152.0
3394,282,Cabin_num,96
3395,282,Deck_A,0.0
3396,282,Deck_B,1.0
3397,282,Deck_C,0.0
3398,282,Deck_D,0.0
3399,282,Deck_E,0.0
3400,282,Deck_F,0.0
3401,282,Deck_G,0.0
3402,282,Deck_T,0.0
3403,282,Side_P,1.0
3404,282,Side_S,0.0
3405,5652,ShoppingMall,2220.0
3406,5652,Destination_55 Cancri e,0.0
3407,5652,Destination_PSO J318.5-22,0.0
3408,5652,Destination_TRAPPIST-1e,1.0
3409,1586,VRDeck,285.0
3410,3224,Age,19.0
3411,3057,CryoSleep,0.0
3412,7653,Age,21.0
3413,95,Cabin_num,504
3414,95,Deck_A,0.0
3415,95,Deck_B,0.0
3416,95,Deck_C,0.0
3417,95,Deck_D,0.0
3418,95,Deck_E,1.0
3419,95,Deck_F,0.0
3420,95,Deck_G,0.0
3421,95,Deck_T,0.0
3422,95,Side_P,1.0
3423,95,Side_S,0.0
3424,5955,HomePlanet_Earth,0.0
3425,5955,HomePlanet_Europa,0.0
3426,5955,HomePlanet_Mars,1.0
3427,8653,CryoSleep,0.0
3428,1240,Destination_55 Cancri e,0.0
3429,1240,Destination_PSO J318.5-22,0.0
3430,1240,Destination_TRAPPIST-1e,1.0
3431,2073,Cabin_num,805
3432,2073,Deck_A,0.0
3433,2073,Deck_B,0.0
3434,2073,Deck_C,0.0
3435,2073,Deck_D,0.0
3436,2073,Deck_E,0.0
3437,2073,Deck_F,0.0
3438,2073,Deck_G,1.0
3439,2073,Deck_T,0.0
3440,2073,Side_P,0.0
3441,2073,Side_S,1.0
3442,1416,ShoppingMall,0.0
3443,5653,VIP,0.0
3444,1297,Spa,1725.0
3445,4389,VIP,0.0
3446,3250,CryoSleep,0.0
3447,274,Cabin_num,762
3448,274,Deck_A,0.0
3449,274,Deck_B,0.0
3450,274,Deck_C,0.0
3451,274,Deck_D,0.0
3452,274,Deck_E,0.0
3453,274,Deck_F,1.0
3454,274,Deck_G,0.0
3455,274,Deck_T,0.0
3456,274,Side_P,1.0
3457,274,Side_S,0.0
3458,7761,VRDeck,183.0
3459,2294,Spa,3061.0
3460,7545,Cabin_num,1513
3461,7545,Deck_A,0.0
3462,7545,Deck_B,0.0
3463,7545,Deck_C,0.0
3464,7545,Deck_D,0.0
3465,7545,Deck_E,0.0
3466,7545,Deck_F,1.0
3467,7545,Deck_G,0.0
3468,7545,Deck_T,0.0
3469,7545,Side_P,1.0
3470,7545,Side_S,0.0
3471,5542,Destination_55 Cancri e,0.0
3472,5542,Destination_PSO J318.5-22,0.0
3473,5542,Destination_TRAPPIST-1e,1.0
3474,5969,CryoSleep,1.0
3475,8081,VIP,0.0
3476,8410,VRDeck,353.0
3477,8276,Age,37.0
3478,8669,ShoppingMall,2551.0
3479,1245,ShoppingMall,0.0
3480,4241,RoomService,1245.0
3481,2283,HomePlanet_Earth,1.0
3482,2283,HomePlanet_Europa,0.0
3483,2283,HomePlanet_Mars,0.0
3484,2983,CryoSleep,0.0
3485,4826,VIP,0.0
3486,6690,CryoSleep,0.0
3487,6690,VRDeck,0.0
3488,4288,Age,30.0
3489,2101,Spa,0.0
3490,2101,Destination_55 Cancri e,0.0
3491,2101,Destination_PSO J318.5-22,0.0
3492,2101,Destination_TRAPPIST-1e,1.0
3493,226,CryoSleep,0.0
3494,5501,RoomService,16.0
3495,1936,RoomService,1522.0
3496,6756,ShoppingMall,2028.0
3497,6016,FoodCourt,1821.0
3498,1031,Cabin_num,176
3499,1031,Deck_A,0.0
3500,1031,Deck_B,1.0
3501,1031,Deck_C,0.0
3502,1031,Deck_D,0.0
3503,1031,Deck_E,0.0
3504,1031,Deck_F,0.0
3505,1031,Deck_G,0.0
3506,1031,Deck_T,0.0
3507,1031,Side_P,1.0
3508,1031,Side_S,0.0
3509,5411,CryoSleep,0.0
3510,5411,VIP,0.0
3511,5411,ShoppingMall,763.0
3512,4175,VIP,0.0
3513,1086,VIP,0.0
3514,1086,RoomService,0.0
3515,7262,VIP,0.0
3516,5842,FoodCourt,0.0
3517,552,RoomService,491.0
3518,3492,ShoppingMall,35.0
3519,7566,Spa,514.0
3520,7559,VRDeck,0.0
3521,8146,VIP,0.0
3522,2664,FoodCourt,0.0
3523,1194,VIP,0.0
3524,7710,Cabin_num,125
3525,7710,Deck_A,0.0
3526,7710,Deck_B,0.0
3527,7710,Deck_C,0.0
3528,7710,Deck_D,0.0
3529,7710,Deck_E,1.0
3530,7710,Deck_F,0.0
3531,7710,Deck_G,0.0
3532,7710,Deck_T,0.0
3533,7710,Side_P,1.0
3534,7710,Side_S,0.0
3535,6266,CryoSleep,0.0
3536,5041,Spa,951.0
3537,8568,Spa,0.0
3538,5595,VIP,0.0
3539,7688,VRDeck,272.0
3540,3094,VIP,0.0
3541,2662,Destination_55 Cancri e,0.0
3542,2662,Destination_PSO J318.5-22,0.0
3543,2662,Destination_TRAPPIST-1e,1.0
3544,470,Destination_55 Cancri e,0.0
3545,470,Destination_PSO J318.5-22,0.0
3546,470,Destination_TRAPPIST-1e,1.0
3547,6198,VIP,0.0
3548,4454,FoodCourt,2466.0
3549,2233,CryoSleep,0.0
3550,2233,ShoppingMall,272.0
3551,3303,FoodCourt,1595.0
3552,4255,Age,24.0
3553,4255,VIP,0.0
3554,5956,FoodCourt,2349.0
3555,7064,ShoppingMall,0.0
3556,3855,FoodCourt,1045.0
3557,3707,Age,50.0
3558,6481,VRDeck,357.0
3559,2131,CryoSleep,0.0
3560,1839,RoomService,70.0
3561,4354,Destination_55 Cancri e,0.0
3562,4354,Destination_PSO J318.5-22,0.0
3563,4354,Destination_TRAPPIST-1e,1.0
3564,2711,RoomService,1055.0
3565,2711,Spa,862.0
3566,455,CryoSleep,0.0
3567,6524,Destination_55 Cancri e,0.0
3568,6524,Destination_PSO J318.5-22,0.0
3569,6524,Destination_TRAPPIST-1e,1.0
3570,1869,RoomService,935.0
3571,771,Age,33.0
3572,588,ShoppingMall,0.0
3573,7594,VIP,1.0
3574,8005,ShoppingMall,0.0
3575,4171,VRDeck,0.0
3576,5910,FoodCourt,0.0
3577,5910,Cabin_num,369
3578,5910,Deck_A,0.0
3579,5910,Deck_B,0.0
3580,5910,Deck_C,0.0
3581,5910,Deck_D,0.0
3582,5910,Deck_E,0.0
3583,5910,Deck_F,1.0
3584,5910,Deck_G,0.0
3585,5910,Deck_T,0.0
3586,5910,Side_P,0.0
3587,5910,Side_S,1.0
3588,486,VRDeck,714.0
3589,5351,Age,25.0
3590,3443,Age,11.0
3591,8283,RoomService,0.0
3592,5766,FoodCourt,1101.0
3593,979,FoodCourt,0.0
3594,930,Cabin_num,208
3595,930,Deck_A,0.0
3596,930,Deck_B,0.0
3597,930,Deck_C,1.0
3598,930,Deck_D,0.0
3599,930,Deck_E,0.0
3600,930,Deck_F,0.0
3601,930,Deck_G,0.0
3602,930,Deck_T,0.0
3603,930,Side_P,0.0
3604,930,Side_S,1.0
3605,4537,HomePlanet_Earth,1.0
3606,4537,HomePlanet_Europa,0.0
3607,4537,HomePlanet_Mars,0.0
3608,4392,Cabin_num,45
3609,4392,Deck_A,0.0
3610,4392,Deck_B,1.0
3611,4392,Deck_C,0.0
3612,4392,Deck_D,0.0
3613,4392,Deck_E,0.0
3614,4392,Deck_F,0.0
3615,4392,Deck_G,0.0
3616,4392,Deck_T,0.0
3617,4392,Side_P,1.0
3618,4392,Side_S,0.0
3619,8087,Destination_55 Cancri e,0.0
3620,8087,Destination_PSO J318.5-22,0.0
3621,8087,Destination_TRAPPIST-1e,1.0
3622,3850,Age,22.0
3623,3453,CryoSleep,0.0
3624,7180,Destination_55 Cancri e,0.0
3625,7180,Destination_PSO J318.5-22,1.0
3626,7180,Destination_TRAPPIST-1e,0.0
3627,3121,HomePlanet_Earth,0.0
3628,3121,HomePlanet_Europa,1.0
3629,3121,HomePlanet_Mars,0.0
3630,1841,RoomService,0.0
3631,1686,Spa,0.0
3632,1589,Cabin_num,575
3633,1589,Deck_A,0.0
3634,1589,Deck_B,0.0
3635,1589,Deck_C,0.0
3636,1589,Deck_D,0.0
3637,1589,Deck_E,0.0
3638,1589,Deck_F,0.0
3639,1589,Deck_G,1.0
3640,1589,Deck_T,0.0
3641,1589,Side_P,0.0
3642,1589,Side_S,1.0
3643,6467,RoomService,688.0
3644,1542,FoodCourt,0.0
3645,8034,VIP,0.0
3646,5712,Cabin_num,1488
3647,5712,Deck_A,0.0
3648,5712,Deck_B,0.0
3649,5712,Deck_C,0.0
3650,5712,Deck_D,0.0
3651,5712,Deck_E,0.0
3652,5712,Deck_F,1.0
3653,5712,Deck_G,0.0
3654,5712,Deck_T,0.0
3655,5712,Side_P,0.0
3656,5712,Side_S,1.0
3657,5712,Destination_55 Cancri e,0.0
3658,5712,Destination_PSO J318.5-22,0.0
3659,5712,Destination_TRAPPIST-1e,1.0
3660,5579,Age,20.0
3661,3786,Spa,0.0
3662,7775,FoodCourt,3520.0
3663,7775,Destination_55 Cancri e,0.0
3664,7775,Destination_PSO J318.5-22,0.0
3665,7775,Destination_TRAPPIST-1e,1.0
3666,6678,FoodCourt,603.0
3667,6059,CryoSleep,0.0
3668,6059,Cabin_num,385
3669,6059,Deck_A,0.0
3670,6059,Deck_B,0.0
3671,6059,Deck_C,0.0
3672,6059,Deck_D,0.0
3673,6059,Deck_E,0.0
3674,6059,Deck_F,0.0
3675,6059,Deck_G,1.0
3676,6059,Deck_T,0.0
3677,6059,Side_P,0.0
3678,6059,Side_S,1.0
3679,6059,Destination_55 Cancri e,0.0
3680,6059,Destination_PSO J318.5-22,0.0
3681,6059,Destination_TRAPPIST-1e,1.0
3682,2530,VIP,0.0
3683,7577,ShoppingMall,0.0
3684,4383,Destination_55 Cancri e,0.0
3685,4383,Destination_PSO J318.5-22,0.0
3686,4383,Destination_TRAPPIST-1e,1.0
3687,5768,FoodCourt,0.0
3688,6341,VRDeck,552.0
3689,7365,HomePlanet_Earth,1.0
3690,7365,HomePlanet_Europa,0.0
3691,7365,HomePlanet_Mars,0.0
3692,3948,Spa,2067.0
3693,3948,HomePlanet_Earth,1.0
3694,3948,HomePlanet_Europa,0.0
3695,3948,HomePlanet_Mars,0.0
3696,1504,Age,12.0
3697,419,CryoSleep,0.0
3698,2749,Spa,720.0
3699,7160,Spa,0.0
3700,3956,Spa,292.0
3701,586,VRDeck,0.0
3702,4304,ShoppingMall,1339.0
3703,5864,RoomService,0.0
3704,1481,ShoppingMall,0.0
3705,7004,RoomService,133.0
3706,5622,Age,39.0
3707,4376,HomePlanet_Earth,0.0
3708,4376,HomePlanet_Europa,1.0
3709,4376,HomePlanet_Mars,0.0
3710,1151,FoodCourt,2696.0
3711,744,Destination_55 Cancri e,0.0
3712,744,Destination_PSO J318.5-22,0.0
3713,744,Destination_TRAPPIST-1e,1.0
3714,5165,RoomService,683.0
3715,4418,Cabin_num,254
3716,4418,Deck_A,0.0
3717,4418,Deck_B,0.0
3718,4418,Deck_C,0.0
3719,4418,Deck_D,0.0
3720,4418,Deck_E,1.0
3721,4418,Deck_F,0.0
3722,4418,Deck_G,0.0
3723,4418,Deck_T,0.0
3724,4418,Side_P,1.0
3725,4418,Side_S,0.0
3726,5790,ShoppingMall,53.0
3727,4097,CryoSleep,1.0
3728,3003,FoodCourt,1871.0
3729,3601,Destination_55 Cancri e,0.0
3730,3601,Destination_PSO J318.5-22,0.0
3731,3601,Destination_TRAPPIST-1e,1.0
3732,5284,Destination_55 Cancri e,1.0
3733,5284,Destination_PSO J318.5-22,0.0
3734,5284,Destination_TRAPPIST-1e,0.0
3735,370,RoomService,13.0
3736,5855,ShoppingMall,0.0
3737,139,Age,20.0
3738,4631,CryoSleep,1.0
3739,4041,CryoSleep,1.0
3740,3460,Cabin_num,972
3741,3460,Deck_A,0.0
3742,3460,Deck_B,0.0
3743,3460,Deck_C,0.0
3744,3460,Deck_D,0.0
3745,3460,Deck_E,0.0
3746,3460,Deck_F,1.0
3747,3460,Deck_G,0.0
3748,3460,Deck_T,0.0
3749,3460,Side_P,1.0
3750,3460,Side_S,0.0
3751,3594,VRDeck,1426.0
3752,8252,VRDeck,0.0
3753,3953,HomePlanet_Earth,0.0
3754,3953,HomePlanet_Europa,1.0
3755,3953,HomePlanet_Mars,0.0
3756,2479,VIP,0.0
3757,8448,ShoppingMall,1516.0
3758,4083,Spa,0.0
3759,2880,RoomService,958.0
3760,7401,Spa,0.0
3761,2128,ShoppingMall,0.0
3762,3310,Cabin_num,118
3763,3310,Deck_A,0.0
3764,3310,Deck_B,0.0
3765,3310,Deck_C,0.0
3766,3310,Deck_D,0.0
3767,3310,Deck_E,1.0
3768,3310,Deck_F,0.0
3769,3310,Deck_G,0.0
3770,3310,Deck_T,0.0
3771,3310,Side_P,1.0
3772,3310,Side_S,0.0
3773,1292,CryoSleep,0.0
3774,2950,Cabin_num,346
3775,2950,Deck_A,0.0
3776,2950,Deck_B,0.0
3777,2950,Deck_C,0.0
3778,2950,Deck_D,0.0
3779,2950,Deck_E,0.0
3780,2950,Deck_F,1.0
3781,2950,Deck_G,0.0
3782,2950,Deck_T,0.0
3783,2950,Side_P,0.0
3784,2950,Side_S,1.0
3785,3058,Destination_55 Cancri e,0.0
3786,3058,Destination_PSO J318.5-22,0.0
3787,3058,Destination_TRAPPIST-1e,1.0
3788,367,HomePlanet_Earth,0.0
3789,367,HomePlanet_Europa,1.0
3790,367,HomePlanet_Mars,0.0
3791,3771,HomePlanet_Earth,1.0
3792,3771,HomePlanet_Europa,0.0
3793,3771,HomePlanet_Mars,0.0
3794,4275,Spa,0.0
3795,4275,VRDeck,0.0
3796,6282,RoomService,574.0
3797,4099,HomePlanet_Earth,0.0
3798,4099,HomePlanet_Europa,1.0
3799,4099,HomePlanet_Mars,0.0
3800,2278,Destination_55 Cancri e,0.0
3801,2278,Destination_PSO J318.5-22,0.0
3802,2278,Destination_TRAPPIST-1e,1.0
3803,4497,Cabin_num,151
3804,4497,Deck_A,0.0
3805,4497,Deck_B,1.0
3806,4497,Deck_C,0.0
3807,4497,Deck_D,0.0
3808,4497,Deck_E,0.0
3809,4497,Deck_F,0.0
3810,4497,Deck_G,0.0
3811,4497,Deck_T,0.0
3812,4497,Side_P,1.0
3813,4497,Side_S,0.0
3814,7189,FoodCourt,0.0
3815,4856,Spa,0.0
3816,3857,Cabin_num,74
3817,3857,Deck_A,0.0
3818,3857,Deck_B,0.0
3819,3857,Deck_C,0.0
3820,3857,Deck_D,1.0
3821,3857,Deck_E,0.0
3822,3857,Deck_F,0.0
3823,3857,Deck_G,0.0
3824,3857,Deck_T,0.0
3825,3857,Side_P,0.0
3826,3857,Side_S,1.0
3827,3175,CryoSleep,1.0
3828,5407,VRDeck,0.0
3829,8676,HomePlanet_Earth,1.0
3830,8676,HomePlanet_Europa,0.0
3831,8676,HomePlanet_Mars,0.0
3832,3194,HomePlanet_Earth,0.0
3833,3194,HomePlanet_Europa,1.0
3834,3194,HomePlanet_Mars,0.0
3835,66,Age,34.0
3836,2228,CryoSleep,1.0
3837,6816,Spa,2623.0
3838,1764,FoodCourt,0.0
3839,1948,Age,22.0
3840,896,VRDeck,2254.0
3841,8299,VIP,0.0
3842,5471,Cabin_num,1262
3843,5471,Deck_A,0.0
3844,5471,Deck_B,0.0
3845,5471,Deck_C,0.0
3846,5471,Deck_D,0.0
3847,5471,Deck_E,0.0
3848,5471,Deck_F,0.0
3849,5471,Deck_G,1.0
3850,5471,Deck_T,0.0
3851,5471,Side_P,1.0
3852,5471,Side_S,0.0
3853,918,Age,8.0
3854,5114,HomePlanet_Earth,1.0
3855,5114,HomePlanet_Europa,0.0
3856,5114,HomePlanet_Mars,0.0
3857,6644,RoomService,599.0
3858,4292,ShoppingMall,604.0
3859,8666,CryoSleep,0.0
3860,183,Age,46.0
3861,183,ShoppingMall,626.0
3862,4126,CryoSleep,1.0
3863,5344,RoomService,457.0
3864,2971,HomePlanet_Earth,1.0
3865,2971,HomePlanet_Europa,0.0
3866,2971,HomePlanet_Mars,0.0
3867,837,VIP,0.0
3868,4877,CryoSleep,0.0
3869,4540,VIP,0.0
3870,7827,FoodCourt,0.0
3871,7183,RoomService,0.0
3872,2271,Spa,588.0
3873,967,RoomService,508.0
3874,5294,FoodCourt,2513.0
3875,639,RoomService,146.0
3876,639,HomePlanet_Earth,1.0
3877,639,HomePlanet_Europa,0.0
3878,639,HomePlanet_Mars,0.0
3879,7840,Spa,2131.0
3880,4944,ShoppingMall,0.0
3881,4452,RoomService,0.0
3882,4452,Destination_55 Cancri e,1.0
3883,4452,Destination_PSO J318.5-22,0.0
3884,4452,Destination_TRAPPIST-1e,0.0
3885,1674,Spa,0.0
3886,3499,RoomService,1270.0
3887,4680,VRDeck,0.0
3888,1302,Destination_55 Cancri e,0.0
3889,1302,Destination_PSO J318.5-22,0.0
3890,1302,Destination_TRAPPIST-1e,1.0
3891,5125,FoodCourt,3501.0
3892,5125,VRDeck,848.0
3893,3102,ShoppingMall,1278.0
3894,5475,VRDeck,406.0
3895,4961,Destination_55 Cancri e,0.0
3896,4961,Destination_PSO J318.5-22,0.0
3897,4961,Destination_TRAPPIST-1e,1.0
3898,2564,VIP,0.0
3899,3647,ShoppingMall,0.0
3900,3610,Age,20.0
3901,1003,Age,10.0
3902,1003,VIP,0.0
3903,5775,CryoSleep,0.0
3904,4476,ShoppingMall,0.0
3905,1075,Age,37.0
3906,7803,Spa,927.0
3907,7971,CryoSleep,0.0
3908,4363,RoomService,923.0
3909,991,VRDeck,0.0
3910,432,Destination_55 Cancri e,0.0
3911,432,Destination_PSO J318.5-22,0.0
3912,432,Destination_TRAPPIST-1e,1.0
3913,1308,Destination_55 Cancri e,0.0
3914,1308,Destination_PSO J318.5-22,0.0
3915,1308,Destination_TRAPPIST-1e,1.0
3916,8232,RoomService,0.0
3917,3787,VRDeck,307.0
3918,2120,Cabin_num,1266
3919,2120,Deck_A,0.0
3920,2120,Deck_B,0.0
3921,2120,Deck_C,0.0
3922,2120,Deck_D,0.0
3923,2120,Deck_E,0.0
3924,2120,Deck_F,0.0
3925,2120,Deck_G,1.0
3926,2120,Deck_T,0.0
3927,2120,Side_P,0.0
3928,2120,Side_S,1.0
3929,6320,CryoSleep,0.0
3930,227,HomePlanet_Earth,0.0
3931,227,HomePlanet_Europa,0.0
3932,227,HomePlanet_Mars,1.0
3933,3011,Destination_55 Cancri e,0.0
3934,3011,Destination_PSO J318.5-22,0.0
3935,3011,Destination_TRAPPIST-1e,1.0
3936,5867,ShoppingMall,782.0
3937,7247,VRDeck,0.0
3938,3562,HomePlanet_Earth,1.0
3939,3562,HomePlanet_Europa,0.0
3940,3562,HomePlanet_Mars,0.0
3941,2248,HomePlanet_Earth,0.0
3942,2248,HomePlanet_Europa,1.0
3943,2248,HomePlanet_Mars,0.0
